id,user_id,order_id,payment_method,payment_card_gateway,status
48318c06-77d6-4a6f-9cea-a203a66a8f9d,84dd2222-ba1a-479c-9eb2-1e9688d26740,88412e69-05a2-46a4-ad73-0542a9b9fdb0,card,adyen,PAID
793e7b0e-bdd7-40bf-85d5-1f3befc53821,f8e33963-5be9-4308-a7a9-49b0b665a2c5,f1805915-4072-40b8-8d9e-9e447856357f,card,adyen,PAID
268258a1-984f-4100-b937-3f33ceb2f0c7,88fe31a1-af38-44a8-901c-8d938ba26ba6,8b125ae8-72e2-4ff3-9deb-06bfa263e4fd,card,adyen,PAID
b5ccdd74-bcfb-46ad-89ec-37d4106c4e07,ac119ca6-ae35-4363-b248-72870ed847d8,680c0301-4dbc-4944-8ceb-53d31e5c493c,cash,,PAID
a597eba6-77dc-4c59-91c0-99c3d52e25a9,9b920348-a690-482b-9868-ded28fccd8ff,e9e78de8-d8bd-4dc7-aab4-5a326c2215de,cash,,PAID
e9675e56-dc73-4c57-971f-daac1eb0a368,11d0d445-26e2-4a3e-9f68-cdcca7a9df7a,741e9dd8-783b-4a8b-a81f-b041fccbe8f6,card,adyen,PAID
567ff2c6-e353-432f-b01f-a4525d2be8cb,e3cc5c79-7d08-4f5d-9ca6-306af58d3461,38133d71-df3b-4755-ba6f-45cfb5a5d213,card,adyen,PAID
f5eda103-b2b5-4cb3-9091-8c6461f1a906,45af9466-d5a0-4fbc-983b-51bc905716c3,4d05fe09-25f9-4ce1-bfc3-2e85dd479f34,cash,,PAID
5aba264c-61e3-420d-8a20-3c80d21e603e,cb088806-96d3-49f4-907d-1e7ae3a81dee,31579d9b-3fc5-436b-a2e8-eea9f80d707c,cash,,PAID
ab54aea4-9c10-4111-8a23-1b82984584d5,a6239b40-095c-4916-9cae-8dda5f0c06d5,3bbeea78-bd40-4d24-9aaa-df20335ed2ac,card,adyen,PAID
7d32d878-d541-4605-8239-98ae8488b6fc,470e2cd7-57a7-4d1e-a23a-812166f64e4e,75d6b88a-02c0-428c-ab8b-9472cd8a7196,card,adyen,PAID
0e25b2f2-919e-47dd-aeb2-b388ff7ca574,371d5d52-4513-4611-ae17-676b5ad4067d,0f5fd328-87bc-4399-8d05-b1d72a233232,card,adyen,PAID
bf6b59aa-de13-438d-988f-eaa42bd9421a,0a8021af-1908-4468-b07f-5434e9dbdeed,847b111c-96f6-446e-9908-2c9c2ccfbc9a,cash,,PAID
3e826f74-c551-4bed-b8f4-1a1211857b41,9200aea3-9d6d-4767-a69f-c75bae6090a0,7b73637f-4603-4730-9f4a-005d8a8c518a,cash,,PAID
53c0512d-7222-4271-ac5a-df29c2e899a2,dbf1e82c-3b12-4c10-ace4-618f064810cc,1bc26983-92c1-4c56-8461-c413f8bab0ba,card,adyen,PAID
eb45beb5-ff83-48d1-bf68-bc73565ae76e,1bceaa1c-4a89-4464-aa4f-3a4cdbcc52b5,51b4601e-a99a-4008-9cc2-dae13bc64a88,card,adyen,PAID
33d50696-394d-4c01-9fb2-5f7b566de531,813b1b18-e673-4c08-b972-7e03ec09c15e,61706a6a-073d-4eec-b805-71eafa479b35,card,adyen,PAID
41dadaec-9918-410b-ab31-37688cb3c057,35c5bd4b-40e4-445c-8a67-618818bc95ff,eac2e09d-6d6a-4343-be5b-8828e2a7e15e,card,adyen,PAID
d0de8ae4-9ff4-47ab-a26c-063c7e2de55c,ce6d9bc9-3503-4085-952d-b0050b2638c1,5e0dba3f-f24c-48e2-a03f-4c2afc2c397b,cash,,PAID
905df03d-cf49-481a-a419-468eac6a5182,f637b68a-3c32-4fd0-8744-fa8bc84fd6b0,a0eb8923-8a56-43b3-9cc5-f3d3aeeb3dd9,card,adyen,PAID
97a99e0f-de7e-42f4-a426-7457fb8ae43a,48a6e6f1-33f7-4df9-bd93-680749c71fdc,f986a27e-6354-4e45-bd38-3d8e5916ffc4,cash,,PAID
59740694-9054-40ca-9810-6a268b0d8198,5ca99ff8-5927-43d2-a3a1-b1a4ece3d908,c4ab2aec-289a-43cf-b8e4-3783b401e44a,card,adyen,PAID
d82d1086-eb2a-45ee-8b71-1f07c7dc3f99,d285913c-a689-4182-a64d-897f065729b9,7a8a9340-81d0-4cda-b6c0-86c19b42cbd5,cash,,PAID
f87f0b78-e662-4e30-973b-c3e5155ef480,694ee09b-5f53-47a7-b467-1392a9692ce2,13e4c390-c1d8-4bb0-9cb1-b6e52e22af83,cash,,PAID
9fd33638-7968-4b47-abae-fbdabab60933,da714e97-b6ed-4a3c-80a7-9360eb4fdb82,2cbae0a0-2caf-4252-ac5c-3b19eb011359,card,adyen,PAID
0466d762-0647-40af-8427-af862f0e5aa5,56158dbf-42ba-4c9e-bcd6-103fd081a98e,c7714a6a-42ec-476e-b559-38c0af582855,card,adyen,PAID
47b254c6-f1d7-43a9-a735-0105f41fcc19,bb950d6b-20b2-4d11-a132-2b364ddc0334,b3b6357b-8c79-4a55-837d-5278352404d9,cash,,PAID
3b8c391b-5279-41fb-86ae-c8523ebb4a5b,160a8019-4982-4429-8ce7-f17d608fdca6,b71a1dce-f625-4b30-b7bf-1c24ef9d92df,cash,,PAID
307a8ec9-70a5-4c58-8602-3c1baa54dd00,db499acd-0367-4b45-b5d0-31da11da3876,3423f22d-2124-4de6-bf2d-b0fe161a0319,card,adyen,PAID
947c554d-a097-4e25-8153-9913dade3d93,ebd3e1b5-144d-4c9a-a7b8-2bd853c439a5,ebbc98ba-d3cc-4266-9f33-11700540a784,cash,,PAID
772f94b9-3039-4e2a-96bd-3f7aa590f8c6,f711ff30-06b4-45a5-97fc-6cb5fe5cbaf8,d0203076-f7bf-46f3-9edd-cb0e4e1be332,cash,,PAID
f94d8c15-b5a7-4099-a78f-7595ce7edfa2,3e5db04f-4b81-4bdc-8a68-413b50fd9160,6b4f6b15-3487-4b01-adfb-ca3c6bb85ac5,card,adyen,PAID
03cd0173-4a7a-452a-84a7-e605ca5f4bde,509bae2a-efca-4cc0-b31c-d137b8bee08d,6ffec977-cacc-4798-a110-d028a7423e84,cash,,PAID
d3723521-3b32-4f8b-aab1-faa8bc315982,547686ae-bee7-48c5-839f-a9e2946f0288,6411dd18-48e7-40c3-abb3-85bea3479b22,card,adyen,PAID
ebbe015b-f277-4637-a868-c6e9e793fb3c,bd2c3c55-9f45-4aec-a427-8aec8d66f5f3,8837272a-488e-4386-a664-5cc3f73a281c,card,adyen,PAID
6b28e928-8d50-44c2-adff-dba9cf1073af,dc3c67ef-113e-4d14-a44f-e110cbc3de2e,8df4731f-9ce2-4a54-a584-5943241dee69,cash,,PAID
0055041f-2df7-42d8-aae1-84932eaf4af3,c4d55a94-fda5-4708-870b-5e0a3e64c110,1de5af95-a05d-4762-a76a-835fe3a37be4,cash,,PAID
07a35a5a-75e2-4558-9b71-c3d9c7d57112,4415dcd9-7c83-479a-ad8e-e8d3c5856618,00e4f8a6-965a-4b30-b2ac-1db0cefbfc53,card,adyen,PAID
581c9a2e-4757-4912-b266-570a1eb921fc,e83221ae-06bd-4ebc-9b79-d5b5f0057b20,7022ef3b-d9c0-47cf-a26d-7d3ba58285c3,cash,,PAID
d134a1aa-3e80-451b-9e73-b1decfdd3cd9,cc073439-e77b-4a25-b5bb-961e6f8e8af3,84e381c4-8d0c-46dc-80e5-25ce1a0f5232,cash,,PAID
f9875108-b17f-4b84-8f5d-e77dbd054506,90b3c032-2a60-4eab-b7fe-2e535fdeb274,c4434094-538c-4470-b6c6-f6e319b99fc3,card,adyen,PAID
c9a1d232-c2ab-4238-9776-918f01dcc6f6,1e5ba5f7-b6c9-4eaf-ae1a-cd0c94309450,b9beb5e5-5ec5-4867-a8f7-c8a6d9ebb3cf,cash,,PAID
9449117c-3618-4e2f-9316-8ecbe617162b,98ed57b6-aa82-445a-a9c6-8355e5d2bc35,48eb2703-eb80-454e-a160-c96a248b19a1,card,adyen,PAID
8e04de5d-f235-4b2f-a749-64be323b7385,75543896-48e4-4ea7-847b-33cc3693abe6,407bc858-cd2a-4986-8972-9b7c3af2f50a,cash,,PAID
2eee1ef0-d320-4ca2-9708-97b286842ee6,132472af-83e9-4ac5-be71-345ee29a7323,b56bac86-cffb-4254-864f-c417591c79ba,cash,,PAID
01907b98-44f4-407b-acd5-c99d5342d7e7,b51094be-75f9-48c3-a718-47a77a727a90,a4f43c46-ab66-4693-97cf-ebfc44d6ba55,cash,,PAID
59f71261-035c-4838-bd90-68c757bff722,daf08b21-9667-4cf6-ae0f-4f750b902c85,6e72a013-48eb-4d34-98ca-10c347e09ea6,card,adyen,PAID
93f12980-7845-4467-b512-cd263186db65,529e8d19-aa44-43d5-93bf-feb0fb3ad61b,07ddf1b6-dcdb-41e5-b901-4e42daa7626d,card,adyen,PAID
9002834e-59db-4a29-96e6-b98bcff335ae,a23bd006-2455-45f2-8696-ac18b38f9d0f,6e59bfc2-bf42-4510-9427-8d61937ff4fc,card,adyen,PAID
13a67dac-1c14-419f-938c-d871a62079f1,14bd714e-9751-4be2-8def-6ab685682852,a3abd9a2-fc09-4ad1-a21b-4b3a4d2504c4,card,adyen,PAID
7e69a3ef-c2ca-4673-ad37-c53d0165d2ea,c7548c57-db6c-46b2-9398-f6b77b307f68,2b85d2d4-bc01-4d44-93e3-6ac074e42619,card,adyen,PAID
1c77ed1b-7ef2-4d97-9ff4-3cd1a3f44ead,1b0a1d65-d535-428b-84f2-be0776a5f4be,dbd5eeee-5aaf-4602-89ef-9b0c0e9322af,cash,,PAID
271b60f6-2676-4727-b959-71bd1aa09279,16bda157-b7ac-45fd-a425-9291335ac65c,5010386e-eb57-48eb-941d-3fbe39c75622,cash,,PAID
38178763-105f-43e5-a740-72b59e545a1d,4e44d81e-8390-4ebd-96b9-03b3510be762,b75d92ea-6bf6-4510-8603-b3719c59fb17,cash,,PAID
7c3b9ee5-914d-46de-abd2-059ea2cbe88a,d8bb226e-6938-4e78-a92d-034b04ac848a,b1d1ddf8-b490-4145-b461-531b527ed468,cash,,PAID
05eefb01-db9f-4f8a-afe1-c9b147c151b1,cd09e271-020a-4f64-b04b-656b8ed4a2b6,9837ed07-9ed0-40e4-8763-eb7479e338ef,card,adyen,PAID
1e7db212-8254-4162-8aad-8d712e6b5e1e,204ca645-c373-4358-83d6-1bc0c1cb7d67,78923707-ff00-48a6-a138-e8c12543913a,card,adyen,PAID
79307056-7ab5-498f-86e0-308d1aa804a0,7b37aad6-61a2-4c88-af84-ea81baedbd47,b6e52216-643e-4b25-9c78-8ec714a8e8c3,cash,,PAID
85ac652c-fe31-41f5-beeb-d0ebc6547831,e0e36989-0ef2-4aa4-a360-3340f6974633,3bfc5bb9-fd7f-4d95-9e2c-229ad96f158f,card,adyen,PAID
995a6d03-6d85-41c6-b2f2-ae13bba448b6,c5b9bd34-1408-45b8-82f8-b2a44450f979,b71186e6-ded6-472c-b560-0261e6392aaa,cash,,PAID
2786e0d7-2d95-4186-afb5-04e3b9cb9895,c635b928-3c37-417b-b529-bf3c8d14ec07,26cc94ca-95d2-4f19-b34d-25b3ebe91cf6,card,adyen,PAID
b56f8f0b-38d3-48ea-8b5e-5a4d2e934547,82c8d0cb-0b24-4a33-ae60-5ecf9ef337b3,7a938715-0d2d-4de2-9c0a-932dfed344be,card,adyen,PAID
f240ba55-5888-4353-a7c3-d2ea3018e76a,2ee6bc4c-ba48-4fc6-aae8-d15c4fb3abd3,91b3c9b1-5265-42a6-bb74-73555fbe7bda,cash,,PAID
6a83d12b-6d84-4d38-9dae-bd6de0e04906,c3c156ff-71f2-424a-8f5e-021095ed523c,aee3dc08-dc21-4171-91cd-f75c0f8806b3,cash,,PAID
3ec05eb0-af95-43ae-b065-e92389417b55,6cb89969-6459-47b1-be95-fee0b913f53b,d4c7980d-8b8e-4d62-a879-ef59a6b7692b,cash,,PAID
1bde04e7-81a0-4c78-b15d-bcd486965d40,0af9d8d1-6411-4aa1-ba1b-d23822fb014a,0063f7dc-f854-4f22-bf2d-840913f16fb7,card,adyen,PAID
60c55493-a2f5-4b04-9bc1-996d0c5e209f,1aff15ea-25c5-4b7a-9bd1-4cbcf59a0a14,4bd5b0e7-6fc2-4a64-acb5-413a1727d247,card,adyen,PAID
ea884d44-e6e6-4012-99d6-0f5012741c10,bdd2742b-29eb-4ff8-8667-c99918385793,2cb4c496-60d9-4a98-8528-145dbb776428,cash,,PAID
a743e9a8-e8c1-45ce-a10f-b80a4e8619fb,53a54252-1750-494f-b165-86f7035fda75,c6b16f03-2dc3-47b2-84c7-7520f2b08835,card,adyen,PAID
245a9dc5-5c32-457d-b66c-6f4709a07602,d36f4460-7756-40c7-819d-2ad14d3cb5d9,4cfc9e3d-a649-4172-be40-171c9eb43924,cash,,PAID
d8ee5806-e5e2-44c6-bb7b-3bce1b226e31,f978b97a-0b7a-473e-98df-e2006ca2f86b,c6872d6b-2828-4c43-bb51-af98a6f6d15e,card,adyen,PAID
a0837db3-2a3e-459e-8684-9399baffd300,071f6d1e-4a1e-445a-8911-09b78a9899a7,8cb10b31-457d-446d-af4c-2b79107653d0,cash,,PAID
33520235-db74-43e3-9552-0b1910ef07d9,dda3abe1-37a0-428f-86df-5c1263023fd4,c41a8fa3-d2a7-4e3d-902e-ffda3254af2a,card,adyen,PAID
351db838-662c-48bb-888b-b77f8c0aef49,33afb4a9-acf2-4719-a270-7723b75a8ef1,5e8bed48-80c8-4080-b346-a69c38dfd9c4,card,adyen,PAID
c7a936f6-6a9e-4325-88cf-61b1e8de29a7,df46db4b-c2ae-430c-8b4b-638b8d64c628,cf4ee068-ab8e-463e-ae55-951ed182618e,card,adyen,PAID
044f9648-e4e8-400a-911c-02899f17bb6d,9961b1f4-dc20-438b-9498-01600bffb349,2989e057-8593-4541-947f-12e688471846,cash,,PAID
3944ebc5-e278-4968-96c2-fdf924212f2a,cc6a38f9-c1c1-4a80-b6b5-f480f223bcfb,843186d9-0661-42f1-9bfc-d075803a5d4c,cash,,PAID
763cdfb0-c307-4c14-8f70-0f629526f7bd,e3188349-152c-404c-9548-1e6e6b9ef443,bdde2d63-d2c5-416a-b32e-113beae2a6c0,cash,,PAID
5617492e-467a-448d-b537-09e92f525e23,d840c97d-de2f-4e5b-a82f-6eaf35e09f43,cfd14ea3-4ac3-4c03-bb9f-caa279def7e9,cash,,PAID
b5d6ddaa-23af-4bf4-8312-6625a75d06c4,5264f0d3-43f5-426c-972b-fa98bbaaefdc,cde94601-43b4-449d-8b30-33051fb39581,cash,,PAID
8898e469-adf4-4d39-8cbd-a401143111eb,82b33bfd-2a01-46fd-9291-9eda1b276553,966bc3fb-f4c5-4f30-8ef3-243d7e824da4,cash,,PAID
9e3f654d-105f-4498-944a-9436599786c9,57fb1311-dc79-413a-862b-a47f9f5a878f,0194a939-1d86-4f2b-abf0-3ee333ebcc21,cash,,PAID
b5af56af-77aa-4f24-973e-5b7c17a91fbd,1c07c12e-19c8-4c4a-b50f-396eb56ac110,90c38c27-9f51-49d5-aa3d-169295d7e71f,cash,,PAID
7e704157-70f6-42b8-ab3b-13f02fd93846,fec24011-a2a0-49ba-b4c8-f1751f965b7c,29207416-6bf0-4125-929d-5aa66480e18c,card,adyen,PAID
f7660618-0bd4-45bc-877e-f332efe3e0e4,8370a2d2-c9ba-4289-ba39-bf62c8b29d24,68763fad-14e6-476f-91fc-708924e2c3f4,card,adyen,PAID
ec2a232a-7ee9-47df-ad2f-432d224fb3ec,ccd370b8-be3b-4c03-a204-60807a9e4060,a3a95bb1-b343-4247-aa0c-393f463b3a7e,cash,,PAID
a7a7d4fa-4c75-44c6-9871-01b3400ee9bc,14a19332-c1b5-4625-bf37-efdb43493b92,adc1f226-970b-427d-b895-35a310464f53,cash,,PAID
23a6512c-5462-47f2-a69e-1971db562b9e,0d14eb37-6817-4a0c-94d5-9571ca84eb47,d2a9aad1-1f11-4d23-bc0a-10ae00e56078,card,adyen,PAID
1c8bddb1-9223-4ea4-a4ca-326240742388,fd33d49a-50ed-49c0-9652-90033e813523,b07f477d-5c85-45f7-af4f-ccabf93e9a85,card,adyen,PAID
aeedff61-0748-4fba-a215-f3c1464ed48e,c256b8c9-d810-430e-8e89-6fe91fe62522,8e12d0ef-f9b2-4104-a4eb-2f9a3ff9c2f7,card,adyen,PAID
63bd25f5-b208-4baf-a534-1838ba1f4c3f,56553d8a-8f15-43de-82e3-6583273a5f7d,2460a1fa-9fb2-4319-b1a0-c15ac044c481,card,adyen,PAID
fe09ce6f-3cd1-469e-b552-fa81fd3f4b35,ca065944-2849-420e-a5f3-6ff037439383,c6e3fd48-641b-42f0-9937-36559c322468,card,adyen,PAID
c18c4556-0c22-499f-83d2-bc3ee986c7c1,afb07c8e-44fc-4d58-825c-d8c8eea8cc2b,401ce0f8-bbe4-4e28-b4a8-db919e2c5b2d,cash,,PAID
fd2ba023-d58e-4444-863d-3a122f1f3d8a,64c8963b-b0ef-4aa9-b205-35fc466cf936,42e7ae00-77af-40dd-897f-1a91f51e4cf2,cash,,PAID
da0cd07f-a95b-4d8e-a1bc-0d99b10e5061,fbb76ab1-29a2-4cf4-999b-454adbd1bba5,9d34f22d-8ea5-40c2-a923-180242c6ae0d,cash,,PAID
040cf988-8117-47a8-8b26-69cdcc6c34d6,3d36a0af-21cf-4eb6-969d-f20639de1738,3c07dae9-e10e-4378-9904-02ab30353aca,card,adyen,PAID
9bcd28cc-63c5-4de1-b6a1-d39a4c56b197,7eaf2016-6259-458d-ad74-5e40c212fcc5,ecaa2776-0116-4b00-a2e8-26e847e6754c,cash,,PAID
0d1c8863-e046-4c10-aa01-c9af53bf222d,ec024a76-3215-4c22-84af-a4e8ef7f41e9,b90ee43b-41f0-45ea-8aff-b70caac4b25f,card,adyen,PAID
0b001e2f-0dd3-4bc0-9e91-e5d925f261fc,d1cef4d0-81e9-4235-95f0-9e0b65f007de,2596df59-17e5-4399-8c46-0eb198c21536,cash,,PAID
7e4d8ca5-b882-41da-b3c0-f6fcf1a298c3,633d663b-0ca8-4e0b-afce-ae8ae19d4440,ca6a63a3-25ce-4ae6-aac4-78f87ad58ad8,card,adyen,PAID
1d683448-90eb-4a58-ad4a-b7a2d2a6e3ca,d6856adb-0a52-4f71-9f11-44c7c301caea,82f8655b-386b-4dd2-958c-a5d28145143a,cash,,PAID
8919ab97-e2f4-4fdb-8ed3-0b2c82724cb9,02a680c9-e703-4ca2-9d04-d10abc0c3264,f246d789-45bb-434d-a937-cd6a62d9f720,cash,,PAID
66f0c1ce-d805-49f1-91b5-27a8331b14dc,135e4d9f-9fbb-4c98-852b-5f3e3db4b344,31ec4e7b-ba63-4bb7-a08e-a0de8f102295,cash,,PAID
a98ca909-7bb4-4c8c-9660-a263ae110189,4a99e423-0cab-488a-a84c-5ec62a1a888d,58d93bb0-87c0-4f87-a230-3410542bdf22,cash,,PAID
b2e36b71-56af-449e-8cfd-7eaaa6877371,f97be9eb-2bb6-49ef-9f83-999cfa554644,4972cb8f-3cb9-4fdc-82fa-c26aa1536bda,cash,,PAID
d81da09c-523e-4540-83ed-9d97d582eae9,ee9d672b-9bcc-4b70-8919-867325409aff,7f842c0f-839e-4dc5-a990-3d4f7589e505,card,adyen,PAID
e8f7ac39-aed6-4b20-ae3e-cae567427cef,3cf330f8-1f1b-4866-a3cf-1fe588db1f97,f7639d2c-7e73-4dd7-b341-f6389b07b211,card,adyen,PAID
fc9679a9-396b-4593-880c-ea6ff823e73f,2c8508e2-8cd4-42fa-8a7c-3e4531f05156,1558285e-6da0-4370-82b6-fb6e4240a33d,card,adyen,PAID
bd0e7e04-d510-437b-8dff-762c26c331c4,41b75246-1b3d-48fb-8ba4-a1f80c763d8b,71a3b360-4b0e-463e-88c4-d2852ac60ac4,cash,,PAID
1f536941-f47e-49b5-8351-a77b0913b66d,0ca602ae-f23f-48c5-9027-6cac5285a078,b99af242-8320-415a-b0ed-4535e9faa2f3,card,adyen,PAID
dda63dcb-eb67-4c72-a387-e76bc4420e99,a487085a-cfc0-4025-902f-cb9b2dddb3b4,9b3df79c-e4b6-49f7-a7d6-df9ede1d3bff,card,adyen,PAID
5eacd56d-008a-4ac1-ae0b-93db9cc4eace,18449109-47d1-4eb3-b227-b2a7c8fbe1cb,3ff8cf12-ad27-4aef-a0be-7122bc9c0025,card,adyen,PAID
430f3e3b-03c9-47a8-a94c-a916865f6fd0,0d4f448c-365b-4bf1-8f4d-0cd8735a2aca,7f66c830-77f1-41b7-aee5-c1d85e5cb7a0,card,adyen,PAID
1537160d-870d-4ba6-808a-87156cacabbc,f47a2d1f-c074-4eda-a29d-644a1b1c0c9c,50860df6-a090-48f7-982c-d26b74c4ac29,card,adyen,PAID
40a87354-0306-4e21-9ca0-8a4b242add68,bd04587f-5b2a-465b-aed3-378dd65dd8ed,37431391-2ee6-463f-ba78-8add3e90025e,cash,,PAID
9bd7550f-b69b-44a0-9c0d-ee3541840176,21e77df6-6136-4994-b4ec-9fd41afba2dd,4f275c7e-67d8-48a8-8f38-4300aeb9d985,cash,,PAID
c0be5e77-82fa-4086-947d-663e20ce8702,d4eddb29-8268-46fc-83c4-ccf935e73f3c,90b2adc7-8f72-4262-a38a-e3d3ffea38d5,card,adyen,PAID
dbf565d1-3e91-4446-aa0b-d85358ffaecb,967c647e-7bf4-454e-8ed8-6e61c9aeb5b4,a8a70ac4-aab9-4f0e-b1e7-27538d014713,cash,,PAID
162a27ca-1f4d-4a4e-999d-0f4de68d4448,9636db3a-ffe2-4932-bc48-92118005b0b6,9bb5ea3d-2fbc-4cea-a615-d203eaf76fbd,cash,,PAID
8b213cb9-7bfd-4ec8-ae1c-12c287233893,fded078c-60bf-4f10-8c08-fb98429a1ee8,073e5b20-30e4-4d5d-8c55-6fa047efa79f,card,adyen,PAID
cf2e9522-5a02-4829-86d7-cf30f7a7ee3c,a3163756-13a3-4e74-91a3-9806dd111b73,398c5353-bd30-40c2-9d03-26b8f587cd90,card,adyen,PAID
21ec3616-5ef2-41e7-ba37-bde969c9710e,49acfecc-5b08-4884-9b19-6387f54b6cda,8b9f6289-3c54-4ef7-9905-7e3703501c85,card,adyen,PAID
f186f60c-355c-44e7-b91f-6f8d22c2d65b,49fc25d8-2945-474e-ad46-1f9288649ca6,686d6525-bc66-4ee6-a26a-b5829ef1f3ab,card,adyen,PAID
381cdbd9-2243-49a3-a71e-e615796af771,e4743d6c-e3a6-4b7d-99c5-38aa9c4b9948,471f3650-6e8e-4dab-b225-b31a7f854e96,card,adyen,PAID
7b77e8c9-350e-4949-af1b-c4359895ca5c,7ddc0816-5e93-42fe-b1b2-9ed46e61c2f2,6e08bb5e-6346-47c3-b7f4-6454ef8f0b8f,,,PENDING
11bcf195-19f1-4200-91f4-d350a0e7816a,db3ef76e-8c57-49e3-8377-ad4df6bd8d61,0c2d1b16-fa47-4934-9481-fa7dde1b821d,cash,,PAID
301e8322-dc8f-4dbe-ad81-4a4b96fb23bd,3738f477-c6f8-43de-b624-596f429cd22c,706b3691-018d-475f-ac8d-c942ba62415e,cash,,PAID
c3f74e69-981f-4ebf-b05f-49f33ceff315,c1e0dd80-fb3f-40f1-8064-a7e9244a1d2e,dc84a1cb-9f87-4011-ae60-2ad569df1aea,card,adyen,PAID
86f3c315-8554-4d90-abb0-c922987e8721,24be6e98-721a-4636-959f-a73c9a6a9d12,50847a49-c570-45d2-8fc0-2f020a71bbc7,cash,,PAID
69527266-d8be-497a-bfc6-f442f1b5616d,cfab33f0-ddcf-45d3-ac41-7162bf4fbe4f,0c6e0d7a-d619-48bd-a6c6-5c82085f0fed,card,adyen,PAID
856d1d04-10b0-42ab-97f8-49b57a146e50,0898ee80-369e-42be-b1d1-f36c6a4e1fdc,6c4437b0-0130-40ae-8d7d-201c1be4c183,cash,,PAID
06e79a85-253c-4085-9465-c2724bc7b567,ad23e974-919c-4ea2-a95d-a1aa793bce8c,7492acb2-6f5d-4bb1-b0f1-4344bf90b404,cash,,PAID
62d40947-3f67-463f-bacc-48220e86755b,d59aeb22-a01b-4b20-b8f7-74fc528d6ed5,227ccf63-4765-4f37-8748-b281931eb64f,card,adyen,PAID
8632d913-0d58-414b-8bc2-a1d5accf6e8f,bd0f41a9-706c-47d4-8ebb-53d29cb3cfeb,29e50b0e-3b1c-4cda-ab37-5dedfda3e3ac,card,adyen,PAID
0322b848-89e3-4ae3-be15-f55af7462e51,468d48ca-fc9b-44d5-877c-96b2c1303dfa,c265b88a-7a72-46e5-b9a9-05e8bfd9397e,card,adyen,PAID
fd07219f-6b10-4e96-bcb1-66ec96271752,24a84a43-8406-4792-bad4-56a75ca9f46b,f1f4e60c-acdd-409f-847b-7f2147b2fab0,cash,,PAID
2738180f-9c91-46fe-9a68-2be402f48363,ed199b56-2df7-4d1b-9d74-24491eba67d7,f5225d90-5985-4cae-ab32-af144704562b,cash,,PAID
2a41b3f2-cc20-4e66-8128-886d15465c19,3d0d7f82-1bdc-4680-acaf-5f8a73412480,9c0a9591-e4d8-4a0c-a091-8856000a95b2,cash,,PAID
d975476c-14bc-47d1-8401-ab2f8e4b388d,2abe2538-84b1-4f60-910f-5c35c385a5dd,9dc56aa5-2ee9-4605-85b7-0a84508548c0,card,adyen,PAID
b6474207-cfa1-49c5-b093-ef35b302eb35,8f3cec83-686f-460f-b442-da638ea811d9,98f79048-26bf-418f-9a25-0f6982d37546,cash,,PAID
67ee39fe-74ac-433e-b172-f186461be006,3b0a843c-251d-4653-8a1e-242023916153,91872c92-c4a3-4622-bd58-e6d81f300872,card,adyen,PAID
f80c02b5-aeb1-401b-b03d-de076e13de39,7b8ac21e-90f2-4614-8c86-0898aedaea32,2fc5b737-fe7e-40f8-b4ac-adf3efaef89a,card,adyen,PAID
7426b873-f4c1-4329-9ffd-94bb8d086ccc,57c7459d-84c5-4d70-b16c-6af35052ba9d,ee9a6e3b-af7a-4dd9-b9d4-ae08a48c1190,card,adyen,PAID
18a51e93-74ed-41dd-8427-eec8056216fb,73810a7d-c027-461a-b932-a2e21ea524da,a8152856-9167-43c4-8f49-1b8272b8f8df,cash,,PAID
0888f547-0d23-442f-a24d-166bf79f6481,0009160e-5e78-44ba-9200-d1a09a092385,117dfdce-f541-4d8e-88a7-45c847362c65,card,adyen,PAID
e95df7d6-744f-4a64-8a1b-d6f18c4997bb,708ea225-33ac-4325-afeb-01702ef2326c,7e30b906-a282-49f6-b4b7-69fbccb76dc0,card,adyen,PAID
a0d9138f-934e-4523-b281-2a95be615b01,45b0b387-5018-4347-ac7d-e16818f1ee87,97de65fd-08e0-4954-b79d-84d0bfe40f3d,cash,,PAID
f896b7dd-96c4-481a-a8e4-1462fa935de6,f1d9366d-ad6d-485c-8a82-7cabdf0f98c9,4436ffa1-dc04-4e4f-95d8-08bcaedd7592,card,adyen,PAID
bf57e318-e606-40e9-b121-3d7b248f79fb,2aec7007-91bd-4bbb-a811-d63b0954e09c,3994118b-9ab8-461a-87ec-f2f210c4457b,cash,,PAID
12c68337-9401-4961-85d4-2c817fa74676,05951009-bf79-4600-befe-0f7cea3a5d8e,9dc254f0-5138-44ee-a623-ff35a856d205,cash,,PAID
332727f7-313f-46c2-857f-f5279adba2ba,11749326-17de-49e1-bc20-866778691951,6a0eba7d-18dd-41e8-aa6e-9462327b86e8,card,adyen,PAID
30c37df4-4352-4f11-9e8c-0268a00cd357,9ce707e8-a09a-4dc8-a821-6b7b458adf6d,cf081342-52d9-4527-b72b-ca35c481e62c,card,adyen,PAID
81f71e97-f106-4dc9-b81c-9839ff91b00e,459449f3-2a30-48bd-a925-6f3379427001,a7c9ec36-9794-4e3a-9f85-323b63941edb,card,adyen,PAID
644ac5ec-1edc-4871-ab7b-b02bde08bcdf,eea21c5b-22be-4b5e-8d11-b44f432644f3,8e3d09f1-8473-423c-929a-e4da7121abdc,cash,,PAID
