age,gender,has_offer,order_type,total_price,payment_method,payment_card_gateway
0,1,1,2,-1.2581868964230873,1,1
1,1,1,1,-0.6009174504566211,1,1
0,0,1,0,-0.9448649024677469,1,1
0,0,1,0,-1.006115818579317,1,1
1,1,0,1,0.09168906249728959,0,0
1,1,1,1,0.20476767685711175,0,0
0,1,0,2,-1.0108274275109765,1,1
1,0,0,1,-0.6291871040465766,0,0
1,0,0,0,0.310778877819445,1,1
1,1,1,0,-0.10619851263239918,1,1
1,0,1,2,-0.6927938246239767,1,1
1,1,1,0,0.11995871608724512,0,0
1,1,0,0,-0.5443781432767101,0,0
1,0,0,0,-0.14153557961984362,0,0
0,1,1,0,-1.0108274275109765,1,1
0,0,1,1,-1.1309734552682875,1,1
0,1,1,0,-1.1309734552682875,0,0
1,0,1,0,0.018659124056571108,1,1
1,1,1,0,-0.21927712699222135,0,0
0,0,1,0,-1.0791457570200356,1,1
0,1,1,0,-1.128617650802458,0,0
0,0,1,0,-1.159243108858243,0,0
1,1,1,0,0.21890250365208952,1,1
1,1,0,0,-0.6221196906490878,1,1
0,0,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.1498198909949244,1,1
1,0,0,0,-0.5726477968666656,1,1
0,0,1,0,-1.1333292597341171,1,1
0,0,1,2,-1.2723217232180652,1,1
1,0,0,1,-0.240479367184688,0,0
1,0,1,1,-0.08499627243993253,1,1
0,1,1,0,-1.0108274275109765,1,1
1,1,1,1,-0.028456965260021456,0,0
1,0,1,0,-1.1380408686657764,1,1
1,0,1,0,-0.16980523320979915,0,0
1,0,0,0,-0.14153557961984362,0,0
0,1,1,1,-0.9707787515918728,0,0
0,1,1,0,-1.1992917847773468,1,1
0,0,1,1,-1.2723217232180652,1,1
1,0,0,0,0.494531626154156,0,0
0,0,1,2,-1.0979921927466727,1,1
1,1,0,0,-0.5443781432767101,1,1
0,0,1,0,-1.0744341480883763,1,1
1,0,1,0,0.028082341919889623,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,2,-1.102703801678332,0,0
0,0,1,0,-1.1615989133240727,1,1
0,0,1,0,-1.006115818579317,1,1
1,1,1,0,-0.9472207069335765,0,0
0,0,1,0,-1.1615989133240727,1,1
1,0,1,0,0.16943060986966732,1,1
0,1,1,0,-1.1615989133240727,0,0
1,1,0,1,-0.14153557961984362,0,0
1,0,0,0,-0.6857264112264877,1,1
1,0,1,1,-1.166310522255732,1,1
0,0,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.0037600141134875,1,1
0,0,1,1,-1.1545314999265837,1,1
0,0,0,2,-1.0697225391567171,1,1
1,0,0,0,0.21183509025460062,0,0
0,1,1,0,-1.2723217232180652,1,1
0,0,1,0,-0.9778461649893616,1,1
0,0,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.1568873043924135,0,0
1,0,1,1,-0.0991310992349103,0,0
0,0,1,0,-1.1239060418707987,0,0
0,1,1,0,-0.9778461649893616,1,1
0,1,1,0,-1.2511194830255985,1,1
0,0,1,2,-0.9448649024677469,1,1
1,1,0,0,-0.6221196906490878,1,1
1,0,1,0,-0.7022170424872951,1,1
1,1,1,0,-0.16980523320979915,0,0
1,0,0,1,-0.3535579815445102,0,0
1,0,0,0,0.013947515124911852,1,1
1,0,1,0,-0.8789023774245173,1,1
1,1,1,0,-0.3252883279545546,1,1
0,0,1,0,-1.2534752874914281,1,1
1,0,1,0,-0.6362545174440656,0,0
0,1,1,0,-1.0108274275109765,0,0
0,0,1,0,-0.9495765113994061,1,1
1,1,0,0,-0.23341195378719912,0,0
1,1,0,0,0.14822836967720066,1,1
0,0,0,2,-1.039097081100932,1,1
0,0,1,1,-1.2723217232180652,1,1
1,0,0,1,0.042217168714867394,0,0
1,1,0,0,-0.4454343557118657,1,1
0,0,1,2,-1.1615989133240727,1,1
0,1,1,0,-1.006115818579317,1,1
0,0,1,0,-1.1875127624481985,1,1
0,1,1,0,-1.039097081100932,1,1
1,0,1,1,-0.056726618849977,0,0
1,0,1,0,-0.4572133780410138,0,0
0,1,1,0,-1.1568873043924135,1,1
0,0,1,0,-1.152175695460754,1,1
0,1,1,0,-1.1875127624481985,1,1
1,0,0,0,-0.6221196906490878,0,0
0,0,1,0,-1.152175695460754,1,1
1,0,1,0,-0.4666365959043323,1,1
1,1,1,0,-1.1309734552682875,0,0
0,1,1,1,-1.1875127624481985,1,1
1,0,0,0,-0.8977488131511543,1,1
0,1,1,2,-1.189868566914028,0,0
1,0,0,1,0.3178462912169339,0,0
1,0,0,0,-0.042591792054999224,1,1
1,0,0,0,-0.23341195378719912,0,0
0,1,1,0,-1.2723217232180652,1,1
1,0,1,1,-0.5867826236616434,0,0
0,1,1,0,-1.2723217232180652,0,0
0,1,1,0,-1.1828011535165392,1,1
1,1,1,0,-0.5726477968666656,0,0
0,0,1,0,-1.1568873043924135,1,1
1,0,0,1,-0.49490624949428785,0,0
1,0,0,0,-0.6857264112264877,1,1
1,0,1,0,-0.15095879748316213,1,1
1,1,1,0,-1.1239060418707987,0,0
1,0,0,0,-0.5443781432767101,0,0
0,0,1,0,-1.2723217232180652,0,0
1,1,1,1,-0.24754678058217688,0,0
0,1,1,0,-1.0791457570200356,1,1
0,0,1,0,-1.0108274275109765,1,1
0,1,1,0,-1.128617650802458,0,0
0,0,1,2,-0.9778461649893616,1,1
1,0,0,0,-0.40302987532693235,1,1
0,1,1,0,-1.1050596061441615,1,1
0,0,1,0,-1.1003479972125023,1,1
1,0,0,0,-0.14153557961984362,0,0
1,0,1,0,-0.08499627243993253,0,0
0,1,1,1,-1.2723217232180652,1,1
1,0,1,0,-0.7210634782139321,0,0
1,1,1,0,-0.6621683665681914,1,1
1,0,0,0,-0.17687264660728805,1,1
0,1,1,0,-1.204003393709006,1,1
1,1,0,0,-0.6291871040465766,0,0
1,1,1,1,0.32491370461442276,0,0
1,1,0,0,-0.6291871040465766,1,1
0,1,1,0,-1.1309734552682875,1,1
0,0,1,0,-1.140396673131606,1,1
1,0,1,0,0.20476767685711175,0,0
1,0,1,0,-0.60798486385411,0,0
0,0,1,0,-0.9189510533436209,1,1
1,0,0,0,0.21183509025460062,0,0
0,0,1,0,-1.1615989133240727,1,1
0,1,1,2,-0.9425090980019172,0,0
0,1,1,1,-1.128617650802458,1,1
0,1,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.2723217232180652,1,1
1,1,1,0,-0.07792885904244365,1,1
0,0,1,0,-1.2723217232180652,0,0
0,0,1,0,-1.039097081100932,1,1
0,1,1,0,-1.1615989133240727,1,1
1,1,1,1,-0.2687490207746435,0,0
1,0,0,0,-0.14153557961984362,0,0
0,0,1,2,-0.982557773921021,1,1
1,1,1,0,0.3037114644219561,0,0
1,0,1,0,0.21890250365208952,0,0
1,1,0,0,0.028082341919889623,0,0
0,1,1,0,-1.2723217232180652,0,0
0,1,1,0,-1.1568873043924135,1,1
1,1,1,1,-1.0249622543059542,0,0
1,0,1,0,-0.1745168421414584,0,0
0,0,1,0,-1.1615989133240727,1,1
0,1,1,1,-1.2723217232180652,1,1
1,1,1,1,-0.18394006000477692,0,0
0,1,1,0,-1.1474640865290948,1,1
1,0,1,0,-0.21927712699222135,0,0
1,1,1,0,0.33904853140940056,0,0
0,1,1,0,-1.2275614383673021,1,1
0,0,1,0,-1.1615989133240727,1,1
0,1,1,0,-1.039097081100932,1,1
0,1,1,2,-1.1615989133240727,0,0
0,0,1,1,-1.2723217232180652,1,1
0,0,1,0,-1.140396673131606,1,1
0,0,1,0,-0.975490360523532,1,1
0,1,1,0,-1.039097081100932,0,0
0,0,1,0,-1.189868566914028,1,1
0,0,1,0,-1.1333292597341171,0,0
0,1,1,2,-1.1615989133240727,1,1
0,1,1,0,-1.2723217232180652,1,1
0,0,1,1,-1.204003393709006,1,1
0,1,1,0,-0.9778461649893616,1,1
0,1,1,0,-0.9425090980019172,1,1
0,1,1,0,-0.9778461649893616,1,1
0,1,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.1121270195416504,1,1
0,1,1,0,-0.9707787515918728,1,1
0,0,1,0,-1.128617650802458,1,1
0,1,1,0,-1.1239060418707987,1,1
0,1,1,0,-1.0720783436225467,0,0
0,0,1,2,-1.2723217232180652,1,1
0,0,1,0,-1.189868566914028,0,0
0,0,1,0,-1.0744341480883763,1,1
0,0,1,0,-1.0932805838150135,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.24169626516228,1,1
0,1,1,0,-1.1875127624481985,1,1
0,0,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.1568873043924135,1,1
0,1,1,0,-0.982557773921021,1,1
0,0,1,0,-1.1615989133240727,0,0
0,1,1,0,-1.159243108858243,0,0
0,1,1,0,-1.152175695460754,1,1
0,0,1,0,-1.1875127624481985,1,1
0,0,1,0,-1.0108274275109765,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.189868566914028,1,1
0,1,1,0,-1.0108274275109765,1,1
0,0,1,0,-1.1309734552682875,1,1
0,1,1,0,-1.2723217232180652,0,0
0,1,1,0,-1.2723217232180652,0,0
0,0,1,0,-1.1262618463366283,1,1
0,1,1,0,-1.1074154106099912,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.006115818579317,1,1
0,0,1,0,-1.006115818579317,1,1
0,0,1,0,-1.0791457570200356,1,1
0,1,1,0,-1.0932805838150135,1,1
0,1,1,0,-1.0178948409084654,0,0
0,1,1,0,-0.9472207069335765,0,0
0,0,1,0,-1.1333292597341171,1,1
0,1,1,0,-1.1615989133240727,1,1
0,0,1,0,-1.1992917847773468,1,1
0,0,1,0,-1.0108274275109765,1,1
0,1,1,0,-1.0108274275109765,1,1
0,0,1,0,-1.1828011535165392,0,0
0,0,1,0,-0.975490360523532,0,0
0,0,1,0,-1.128617650802458,1,1
0,1,1,0,-1.2628985053547466,1,1
0,1,1,0,-1.128617650802458,1,1
0,1,1,0,-1.189868566914028,1,1
0,1,1,0,-1.2322730472989616,0,0
0,1,1,0,-1.1615989133240727,0,0
0,0,1,0,-1.1333292597341171,1,1
0,1,1,0,-1.0697225391567171,1,1
0,0,1,0,-1.0108274275109765,1,1
0,0,1,0,-1.2723217232180652,0,0
0,1,1,0,-1.2628985053547466,1,1
0,0,1,0,-1.1333292597341171,1,1
0,1,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.2723217232180652,1,1
0,1,1,0,-0.9472207069335765,1,1
2,0,0,2,-0.00018731167006591682,1,1
2,1,0,2,-0.10619851263239918,1,1
2,0,0,1,1.2601680775487851,0,0
2,1,0,1,-0.00018731167006591682,0,0
2,0,0,2,1.6253177697523775,0,0
2,0,0,2,-0.8600559416978802,0,0
2,0,0,0,0.2353931349128969,1,1
2,1,0,2,0.8950183853451928,0,0
2,0,1,2,1.8514749984720218,0,0
2,0,0,2,0.6947750057496744,0,0
2,1,0,2,1.2955051445362296,0,0
2,0,0,0,1.1541568765864518,1,1
2,0,1,0,0.33198111801191166,0,0
2,0,1,1,0.06106360444150442,0,0
2,0,1,2,2.110613489713281,1,1
2,1,0,1,0.2000560679254525,1,1
2,1,0,2,1.8491191940061922,0,0
2,1,0,0,0.6712169610913782,0,0
2,1,1,2,0.3908762296576524,0,0
2,1,0,2,1.8491191940061922,0,0
2,0,0,1,1.2248310105613407,0,0
2,0,0,0,0.4002994475209709,1,1
2,0,0,0,0.5416477154707486,0,0
2,1,0,2,1.5075275464608962,0,0
2,1,0,1,1.236610032890489,0,0
2,1,0,2,0.9539134969909335,1,1
2,0,0,2,0.9656925193200817,0,0
2,0,0,1,-0.04730340098665848,1,1
2,0,0,0,-0.23576775825302873,0,0
2,0,0,2,1.0128086086366743,1,1
2,0,0,0,0.6005428271164893,0,0
2,1,0,0,0.7301120727371189,0,0
2,1,0,2,-0.259325802911325,1,1
2,1,0,2,0.2353931349128969,0,0
2,1,0,0,2.061141595930859,0,0
2,1,0,2,0.6712169610913782,0,0
2,1,0,0,-0.24754678058217688,0,0
2,0,1,2,0.9256438434009779,1,1
2,0,1,0,-0.13917977515401397,1,1
2,1,0,0,0.7772281620537114,0,0
2,0,0,2,-0.3535579815445102,0,0
2,1,0,2,1.4486324348151554,1,1
2,1,1,2,1.4910369152000889,0,0
2,1,0,1,0.8007862067120077,0,0
2,0,0,2,1.8726772386644885,1,1
2,0,0,2,0.6005428271164893,0,0
2,1,0,1,1.6488758144106739,0,0
2,1,1,1,-0.570291992400836,0,0
2,0,0,2,0.4709735814958597,0,0
2,1,0,0,1.001029586307526,1,1
2,1,1,2,1.1682917033814297,0,0
2,1,0,2,1.001029586307526,0,0
2,1,0,2,0.6947750057496744,0,0
2,1,0,2,1.1423778542573038,0,0
2,0,0,0,-0.8011608300521396,1,1
2,0,0,1,0.9303554523326373,1,1
2,1,0,2,0.5063106484833042,0,0
2,1,0,0,1.2955051445362296,0,0
2,0,0,2,0.8596813183577484,0,0
2,1,0,1,0.5416477154707486,0,0
2,1,0,1,0.7890071843828595,0,0
2,1,0,0,0.5298686931416005,1,1
2,1,0,2,1.0363666532949705,0,0
2,0,1,0,1.514594959858385,0,0
2,0,0,0,0.07048682230482294,0,0
2,0,1,2,1.7925798868262812,0,0
2,1,1,1,0.4262132966450968,0,0
2,0,0,2,0.6358798941039338,1,1
2,1,1,0,0.697130810215504,0,0
2,0,0,2,0.27073020190034136,0,0
2,0,1,2,0.513378061880793,0,0
2,0,1,2,1.161224289983941,1,1
2,0,0,1,1.7784450600313033,1,1
2,1,0,2,1.4132953678277111,1,1
2,0,0,0,1.5310855911191925,0,0
2,1,0,0,1.919793327981081,0,0
2,0,0,0,-0.0237453563283622,0,0
2,0,0,2,-0.43601113784854717,1,1
2,1,0,2,-0.23576775825302873,0,0
2,1,0,0,0.5063106484833042,0,0
2,1,0,2,0.2825092242294895,0,0
2,1,0,0,1.330842211523674,0,0
2,0,0,2,1.2012729659030446,0,0
2,0,0,0,0.21183509025460062,0,0
2,1,0,2,1.0363666532949705,1,1
2,0,0,1,-0.259325802911325,0,0
2,0,0,2,0.824344251370304,1,1
2,1,1,2,0.9091532121401706,1,1
2,0,0,2,0.03514975531737851,0,0
2,0,1,0,0.5793405869240227,1,1
